1711,118951,060-637-874 68,Коварин,Евгений,Иванович,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,2,,93,2020-05-17,2021-05-17,2021-05-17,,,,2021-05-19,1,4,3,5,7,5
1712,118952,123-692-854 44,Ибрагимов,Радик,Ахатович,2000-02-05,422540,ЗЕЛЕНОДОЛЬСК,ЮБИЛЕЙНАЯ,9,,12,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,1995-08-10,11,2,,,,q
1713,118953,234-575-678 87,Луговнин,Евгений,Анатольевич,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,ЖУКОВСКОГО,10,,,2021-05-19,2021-05-19,2021-05-19,,,,1992-02-13,3,2,,3,2,3
1714,118954,458-152-256 11,Тарасенко,Светлана,Анатольевна,1956-03-08,422540,ЗЕЛЕНОДОЛЬСК,УКРАИНСКАЯ,21,,18,1976-06-24,1980-07-01,2036-03-31,,,,2000-11-10,6,2,,,,3
1715,118955,123-452-957 99,Фомина,Наташа,Владимировна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,54,,6,2020-05-17,2021-05-27,2065-05-19,,,,1995-01-12,3,2,,,,3
1716,118956,234-324-865 44,Чупаков,Ризван,Хайрутдинович,1927-06-19,422540,МОЛВИНО,САДОВАЯ,62,,,1967-06-22,1995-08-01,2015-08-01,,,,2000-03-24,2,2,11,3,,2
1717,118957,012-584-952 11,Максимов,Юрий,Иванович,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,ДЕКАБРИСТОВ,10,,75,1967-06-22,1995-08-01,2015-08-01,,,,2021-06-03,1,4,,,,1
1718,118958,002-568-897 67,Масленников,Артем,Эдуардович,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,21,,60,1971-07-02,1992-02-01,2012-03-01,,,,2019-01-09,12,2,12,9,3,2
1719,118959,123-456-789 00,Рахимова,Роза,Петровна,1929-04-14,422540,ВАСИЛЬЕВО,ЛАГЕРНАЯ,15,,16,1989-04-14,2000-11-01,2020-11-01,,,,,1,2,,,,3
1720,118960,123-456-789 08,Калинкина,Анна,Александровна,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,43,,17,1958-06-02,1995-02-01,2015-02-01,,,,1992-06-12,1,2,,,,ап
1721,118961,345-543-987 56,Каюрова,Надежда,Павловна,1933-07-23,422540,ВАСИЛЬЕВО,СОЛНЕЧНА,35,,37,1979-06-11,2000-04-01,2020-04-01,,,,2011-12-07,1,4,,,,1
1722,118962,005-865-542 56,Иванова,Варвара,Поликарповна,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,56,,9,1983-06-04,1991-04-01,2006-04-01,,,,2015-03-23,2,2,,,,2
1723,118963,058-897-963 55,Хорошев,Филарет,Денисович,1931-03-05,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,37,А,12,1991-03-05,2019-02-01,2019-02-01,,,,,2,3,7,3,,2ё
1724,118964,031-296-027 26,Ермаков,Николай,Алексеевич,1985-09-06,422540,ЗЕЛЕНОДОЛЬСК,ЗАИКИНА ФАКТ.,5,,13,1993-04-08,2003-09-06,2018-09-06,,,,2008-02-18,1,2,,6,,1
1725,118965,082-766-837 09,Иванов,Геннадий,Григорьевич,1929-07-20,422540,ВАСИЛЬЕВО,СОЛНЕЧНАЯ,35,,30,1989-07-20,1992-07-01,2012-07-01,,,,,1,3,,,,5
1726,118966,234-575-673 87,Бурдина,Надежда,Ивановна,1940-04-24,422540,Н.ВЯЗОВЫЕ,КОЛХОЗНАЯ,39,А,,2006-05-01,2011-12-19,2021-12-19,,,,,1,3,,,,ы
1727,118967,031-296-027 26,Вахромов,Александр,Андреевич,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,5,,18,2002-04-27,2015-04-01,2065-03-03,,,,,1,3,,15,,q
1728,118968,234-575-678 87,Сайфуллин,Ислам,Агзамович,1965-05-01,422540,ЗЕЛЕНОДОЛЬСК,МАЯКОВСКОГО,4,,19,2000-02-01,2015-01-01,2025-01-01,,,,2021-02-25,,2,20,13,,
1729,118969,082-766-837 09,Нигматзянова,Фаузия,Ахмадулловнна,1935-02-20,422540,ЗЕЛЕНОДОЛЬСК,ОСИПЕНКО,66,,,1990-02-18,2008-03-01,2028-03-01,,,,,,3,,13,,
1730,118970,234-575-678 87,Закиров,Алмас,Каримович,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,СТЕПНАЯ,8,А,26,1985-06-18,1990-05-31,2010-05-31,,,,,,2,,,,
1731,118971,060-637-874 68,Гизатуллин,Альберт,Хамзович,1965-05-02,422540,ЗЕЛЕНОДОЛЬСК,М.ЖУКОВА,7,,161,2016-10-06,2019-01-01,2039-01-01,,,,,,3,,,,
1732,118972,123-692-854 44,Савкина,Анна,Васильевна,2005-06-07,422540,ЗЕЛЕНОДОЛЬСК,КОСМОНАВТОВ,3,,16,2020-10-26,2021-08-01,2041-08-01,,,,,,4,,15,,
1733,118973,234-575-678 87,Першаков,Анатолий,Николаевич,1947-05-12,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,24,,105,2002-05-12,2021-03-01,2041-03-01,,,,,,4,,,,
1734,118974,458-152-256 11,Абзалов,Фанис,Акрамович,1994-02-09,422540,ВАСИЛЬЕВО,ГАЙДАРА,18,,2,2020-02-04,2021-08-01,2041-08-01,,,,2018-05-17,1,2,,,,5
1735,118975,123-452-957 99,Тарасова,Ольга,Ивановна,1972-09-26,422540,ЗЕЛЕНОДОЛЬСК,РОГАЧЕВА,23,,17,2014-02-01,2020-02-01,2025-02-01,,,,2021-05-17,2,5,,,,5
1736,118976,234-324-865 44,Одиков,Сергей,Николаевич,2021-06-01,422540,ЗЕЛЕНОДОЛЬСК,ЭНГЕЛЬСА,3,,82,2021-07-05,2021-10-01,2021-10-25,,,,2021-05-19,1,4,3,5,7,5
1737,118977,012-584-952 11,Теодорова,Нурзида,Сафиулловна,1955-10-27,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,70,,240,2021-06-07,2021-10-20,2021-10-25,,,,1995-08-10,11,2,,,,q
1738,118978,002-568-897 67,Галиаскарова,Наталья,Михайловна,2021-03-03,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,25,,101,2021-09-03,2021-10-01,2021-10-20,,,,1992-02-13,3,2,,3,2,3
1739,118979,123-456-789 00,Гордеев,Иван,Иванович,2021-02-02,422540,ЗЕЛЕНОДОЛЬСК,ЗЕЛЕНАЯ,3,,70,2021-08-16,2021-10-01,2022-03-01,,,,2000-11-10,6,2,,,,3
1740,118980,123-456-789 08,Баширов,Ансар,Кадырович,1924-07-01,422540,ОСИНОВО,САДОВАЯ,1,,155,2011-05-17,2019-05-17,2041-05-17,,,,1995-01-12,3,2,,,,3
1741,118981,345-543-987 56,Дусмурадов,Хасан,,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,СТРОИТЕЛЕЙ ФАКТ.,38,,10,2020-05-17,2021-05-17,2021-05-17,,,,2000-03-24,2,2,11,3,,2
1742,118982,005-865-542 56,Спиридонов,Константин,Викторович,2000-02-05,422540,зеленодольск,ленина,37,,66,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,2021-06-03,1,4,,,,1
1743,118983,058-897-963 55,Абзалова,Сюмбель,Рашитовна,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,ЗАИКИНА,10,,62,2021-05-19,2021-05-19,2021-05-19,,,,2019-01-09,12,2,12,9,3,2
1744,118984,031-296-027 26,Тагирова,Гульфира,Бариевна,1956-03-08,422540,М.АЧАСЫРЫ,ПЕРВОМАЙСКАЯ,6,,,1976-06-24,1980-07-01,2036-03-31,,,,,1,2,,,,3
1745,118985,082-766-837 09,Пичугина,Зоя,Петровна,1960-10-01,422540,КР.ЯР,ЗЕЛЕНАЯ,1,,,2020-05-17,2021-05-27,2065-05-19,,,,1992-06-12,1,2,,,,ап
1746,118986,234-575-673 87,Балдова,Людмила,Григорьевна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,ГАСТЕЛЛО,1,А,22,1967-06-22,1995-08-01,2015-08-01,,,,2011-12-07,1,4,,,,1
1747,118987,031-296-027 26,Конверов,Михаил,Анатольевич,1917-06-19,422540,ВАСИЛЬЕВО,ЛЕНИНА,6,,95,1967-06-22,1995-08-01,2015-08-01,,,,2015-03-23,2,2,,,,2
1748,118988,234-575-678 87,Комиссаров,Николай,Анатольевич,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,ЗАСОРИНА,1,,80,1971-07-02,1992-02-01,2012-03-01,,,,,2,3,7,3,,2ё
1749,118989,082-766-837 09,Багорнов,Александр,Сергеевич,1929-04-14,422540,ОСИНОВО,КООПЕРАТИВНАЯ,87,,,1989-04-14,2000-11-01,2020-11-01,,,,2008-02-18,1,2,,6,,1
1750,118990,234-575-678 87,Назыров,Артур,Радикович,1910-12-19,422540,АЙША,САДОВАЯ,22,,2,1958-06-02,1995-02-01,2015-02-01,,,,,1,3,,,,5
1751,118991,060-637-874 68,Бурганов,Адель,Ирекович,1933-07-23,422540,ВАСИЛЬЕВО,СТАХАНОВСКАЯ,18,А,,1979-06-11,2000-04-01,2020-04-01,,,,,1,3,,,,ы
1752,118992,123-692-854 44,Форсюк,Надежда,Михайловна,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,57,,53,1983-06-04,1991-04-01,2006-04-01,,,,,1,3,,15,,q
1753,118993,234-575-678 87,Зинатуллина,Нина,Константиновна,1931-03-05,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,5,,59,1991-03-05,2019-02-01,2019-02-01,,,,2021-02-25,,2,20,13,,
1754,118994,458-152-256 11,Давлетшина,Рушанья,Загидулловна,1985-09-06,422540,ЧИРЮЧИ,ОКТЯБРЬСКАЯ,24,,,1993-04-08,2003-09-06,2018-09-06,,,,,,3,,13,,
1755,118995,123-452-957 99,Конаков,Иван,Дмитриевич,1929-07-20,422540,Б.КЛЮЧИ,САДОВАЯ,4,,,1989-07-20,1992-07-01,2012-07-01,,,,,,2,,,,
1756,118996,234-324-865 44,Белянинов,Андрей,Сергеевич,1940-04-24,422540,НУРЛАТЫ,ЛЕНИНА,8,,,2006-05-01,2011-12-19,2021-12-19,,,,,,3,,,,
1757,118997,012-584-952 11,Живин,Владимир,Михайлович,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,70,,199,2002-04-27,2015-04-01,2065-03-03,,,,,,4,,15,,
1758,118998,002-568-897 67,Шамсиев,Рифхат,Гаттарович,1965-05-01,422540,АКЗЕГИТОВО,ЧИШМА,6,,,2000-02-01,2015-01-01,2025-01-01,,,,,,4,,,,
1759,118999,123-456-789 00,Гаврилов,Петр,Паникарович,1935-02-20,422540,ЗЕЛЕНОДОЛЬСК,ПАРАТСКАЯ,4,2,65,1990-02-18,2008-03-01,2028-03-01,,,,2018-05-17,1,2,,,,5
1760,119000,123-456-789 08,Грахова,Тамара,Федоровна,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,44,,38,1985-06-18,1990-05-31,2010-05-31,,,,2021-05-17,2,5,,,,5
1761,119001,345-543-987 56,Салахова,Хатима,Галимовна,1965-05-02,422540,ВАСИЛЬЕВО,СОЛНЕЧНАЯ,41,,,2016-10-06,2019-01-01,2039-01-01,,,,2021-05-19,1,4,3,5,7,5
1762,119002,005-865-542 56,Кириллова,Вера,Александровна,2005-06-07,422540,ЗЕЛЕНОДОЛЬСК,ЧАЙКОВСКОГО,41,,,2020-10-26,2021-08-01,2041-08-01,,,,1995-08-10,11,2,,,,q
1763,119003,058-897-963 55,Петухова,Светлана,Александровна,1947-05-12,422540,ВАСИЛЬЕВО,КУЙБЫШЕВА,47,,3,2002-05-12,2021-03-01,2041-03-01,,,,1992-02-13,3,2,,3,2,3
1764,119004,031-296-027 26,Шишков,Юрий,Николаевич,1994-02-09,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,5,,28,2020-02-04,2021-08-01,2041-08-01,,,,2000-11-10,6,2,,,,3
1765,119005,082-766-837 09,Маркелов,Александр,Николаевич,1972-09-26,422540,ЗЕЛЕНОДОЛЬСК,ЗАСОРИНА,1,А,18,2014-02-01,2020-02-01,2025-02-01,,,,1995-01-12,3,2,,,,3
1766,119006,234-575-673 87,Веселова,Надежда,Васильевна,2021-06-01,422540,ЗЕЛЕНОДОЛЬСК,ПАРАТСКАЯ,13,,33,2021-07-05,2021-10-01,2021-10-25,,,,2000-03-24,2,2,11,3,,2
1767,119007,031-296-027 26,Кузьминова,Галина,Дмитриевна,1955-10-27,422540,ЗЕЛЕНОДОЛЬСК,КРЫЛОВА,3,,2,2021-06-07,2021-10-20,2021-10-25,,,,2021-06-03,1,4,,,,1
1768,119008,234-575-678 87,Сердюк,Людмила,Александровна,2021-03-03,422540,ОРЕХОВКА,КООПЕРАТИВНАЯ,,,,2021-09-03,2021-10-01,2021-10-20,,,,2019-01-09,12,2,12,9,3,2
1769,119009,082-766-837 09,Миндубаева,Магинур,Гизятулловна,2021-02-02,422540,ОСИНОВО,40 Л ПОБЕДЫ,24,,1,2021-08-16,2021-10-01,2022-03-01,,,,,1,2,,,,3
1770,119010,234-575-678 87,Терентьев,Анатолий,Александрович,1924-07-01,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,7,,132,2011-05-17,2019-05-17,2041-05-17,,,,1992-06-12,1,2,,,,ап
1771,119011,060-637-874 68,Гурьянова,Валентина,Николаевна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,2,,78,2020-05-17,2021-05-17,2021-05-17,,,,2011-12-07,1,4,,,,1
1772,119012,123-692-854 44,Тухватуллин,Ильдус,Шаймухаметович,2000-02-05,422540,ЗЕЛЕНОДОЛЬСК,МАЯКОВСКОГО,4,,25,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,2015-03-23,2,2,,,,2
1773,119013,234-575-678 87,Масленкова,Прасковья,Ильинична,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,13,А,51,2021-05-19,2021-05-19,2021-05-19,,,,,2,3,7,3,,2ё
1774,119014,458-152-256 11,Сатдинов,Радик,Рифкатович,1956-03-08,422540,ЗЕЛЕНОДОЛЬСК,ЗАИКИНА,16,,216,1976-06-24,1980-07-01,2036-03-31,,,,2008-02-18,1,2,,6,,1
1775,119015,123-452-957 99,Миролюбова,Ирина,Юрьевна,1960-10-01,422540,ВАСИЛЬЕВО,НОВАЯ,22,,,2020-05-17,2021-05-27,2065-05-19,,,,,1,3,,,,5
1776,119016,234-324-865 44,Исмагилова,Салима,Хакимзяновна,1927-06-19,422540,УРАЗЛА,МОСТОВАЯ,28,,,1967-06-22,1995-08-01,2015-08-01,,,,,1,3,,,,ы
1777,119017,012-584-952 11,Акрамова,Азиза,Рамилевна,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,17,,55,1967-06-22,1995-08-01,2015-08-01,,,,,1,3,,15,,q
1778,119018,002-568-897 67,Задворнова,Ольга,Михайловна,1916-03-27,422540,ПРОТОПОПОВКА,ГОРЬКОГО,11,,,1971-07-02,1992-02-01,2012-03-01,,,,2021-02-25,,2,20,13,,
1779,119019,123-456-789 00,Михедов,Сергей,Олегович,1929-04-14,422540,ЗЕЛЕНОДОЛЬСК,ТАТАРСТАНА,38,,5,1989-04-14,2000-11-01,2020-11-01,,,,,,3,,13,,
1780,119020,123-456-789 08,Бикмухаметов,Гусман,Гарафутдинович,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,8,А,16,1958-06-02,1995-02-01,2015-02-01,,,,,,2,,,,
1781,119021,345-543-987 56,Карташова,Анна,Александровна,1933-07-23,422540,ВАСИЛЬЕВО,ЛАГЕРНАЯ,8,,2,1979-06-11,2000-04-01,2020-04-01,,,,,,3,,,,
1782,119022,005-865-542 56,Дятлов,Евсей,Витальевич,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,ЧКАЛОВА,2,,306,1983-06-04,1991-04-01,2006-04-01,,,,,,4,,15,,
1783,119023,058-897-963 55,Фомина,Галина,Геннадьевна,1931-03-05,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,10,,256,1991-03-05,2019-02-01,2019-02-01,,,,,,4,,,,
1784,119024,031-296-027 26,Ахметшин,Рафаэль,Мирзович,1985-09-06,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,9,,47,1993-04-08,2003-09-06,2018-09-06,,,,2018-05-17,1,2,,,,5
1785,119025,082-766-837 09,Исхакова,Мигризиян,Сибгатовна,1929-07-20,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,145,,7,1989-07-20,1992-07-01,2012-07-01,,,,2021-05-17,2,5,,,,5
1786,119026,234-575-673 87,Самойлов,Владимир,Михайлович,1940-04-24,422540,ЗЕЛЕНОДОЛЬСК,СЕВЕРНАЯ,5,,,2006-05-01,2011-12-19,2021-12-19,,,,2021-05-19,1,4,3,5,7,5
1787,119027,031-296-027 26,Орлов,Николай,Петрович,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,СТЕПНАЯ,6,,108,2002-04-27,2015-04-01,2065-03-03,,,,1995-08-10,11,2,,,,q
1788,119028,234-575-678 87,Куликова,Нурания,Миннмуиловна,1965-05-01,422540,ОСИНОВО,ЮЖНАЯ,14,,1,2000-02-01,2015-01-01,2025-01-01,,,,1992-02-13,3,2,,3,2,3
1789,119029,082-766-837 09,Елгин,Никита,Владиславович,1935-02-20,422540,ЗЕЛЕНОДОЛЬСК,ЗАСОРИНА,22,,54,1990-02-18,2008-03-01,2028-03-01,,,,2000-11-10,6,2,,,,3
1790,119030,123-233-456 44,Кириллова,Ольга,Анатольевна,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,ГАЙДАРА,17,,57,1985-06-18,1990-05-31,2010-05-31,,,,1995-01-12,3,2,,,,3
1791,119031,123-233-456 44,Феоктистов,Константин,Михайлович,1965-05-02,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,31,,44,2016-10-06,2019-01-01,2039-01-01,,,,2000-03-24,2,2,11,3,,2
1792,119032,075-627-874 68,Гафиятуллин,Халим,Каримович,2005-06-07,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,10,,80,2020-10-26,2021-08-01,2041-08-01,,,,2021-06-03,1,4,,,,1
1793,119033,458-236-854 56,Зотов,Алексей,Павлович,1947-05-12,422540,ЗЕЛЕНОДОЛЬСК,УКРАИНСКАЯ,8,,52,2002-05-12,2021-03-01,2041-03-01,,,,2019-01-09,12,2,12,9,3,2
1794,119034,123-234-835 66,Гостева,Любовь,Михайловна,1994-02-09,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,29,,13,2020-02-04,2021-08-01,2041-08-01,,,,,1,2,,,,3
1795,119035,123-233-456 44,Гаязов,Марат,Римович,1972-09-26,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,14  Б,1,43,2014-02-01,2020-02-01,2025-02-01,,,,1992-06-12,1,2,,,,ап
1796,119036,060-637-874 68,Варламов,Борис,Васильевич,2021-06-01,422540,ВАСИЛЬЕВО,ГОГОЛЯ,17,,,2021-07-05,2021-10-01,2021-10-25,,,,2011-12-07,1,4,,,,1
1797,119037,123-234-635 00,Бычков,Олег,Петрович,1955-10-27,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,42,,24,2021-06-07,2021-10-20,2021-10-25,,,,2015-03-23,2,2,,,,2
1798,119038,056-946-632 51,Талов,Владимир,Александрович,2021-03-03,422540,ЗЕЛНОДОЛЬСК,УКРАИНСКАЯ,27,,12,2021-09-03,2021-10-01,2021-10-20,,,,,2,3,7,3,,2ё
1799,119039,123-789-456 77,Кузьмина,Нина,Петровна,2021-02-02,422540,ВАСИЛЬЕВО,ЗАВОДСКАЯ,6,,4,2021-08-16,2021-10-01,2022-03-01,,,,2008-02-18,1,2,,6,,1
1800,119040,234-575-678 87,Иванова,Фарида,Бургановна,1924-07-01,422540,ОСИНОВО,ЦЕНТРАЛЬНАЯ,4,,13,2011-05-17,2019-05-17,2041-05-17,,,,,1,3,,,,5
1801,119041,060-637-874 68,Сергеева,Тамара,Алексеевна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ПИОНЕРСКАЯ,20,,,2020-05-17,2021-05-17,2021-05-17,,,,,1,3,,,,ы
1802,119042,123-692-854 44,Руднева,Мария,Васильевна,2000-02-05,422540,Н.ВЯЗОВЫЕ,ГВАРДЕЙСКАЯ,10,,,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,,1,3,,15,,q
1803,119043,234-575-678 87,Маожаровский,Геннадий,Афанасьевич,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,54,,32,2021-05-19,2021-05-19,2021-05-19,,,,2021-02-25,,2,20,13,,
1804,119044,458-152-256 11,Богданов,Роман,Сергеевич,1956-03-08,422540,Н.ВЯЗОВЫЕ,ПАНФИЛОВА,113,,,1976-06-24,1980-07-01,2036-03-31,,,,,,3,,13,,
1805,119045,123-452-957 99,Дмитриев,Николай,Иванович,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ЗЕЛЕНАЯ,71,,,2020-05-17,2021-05-27,2065-05-19,,,,,,2,,,,
1806,119046,234-324-865 44,Сайфуллина,Гульшат,Равиловна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,ШУСТОВА,5,,1,1967-06-22,1995-08-01,2015-08-01,,,,,,3,,,,
1807,119047,012-584-952 11,Архипова,Нина,Ивановна,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,ЗАИКИНА,7,,25,1967-06-22,1995-08-01,2015-08-01,,,,,,4,,15,,
1808,119048,002-568-897 67,Росихина,Анна,Гурьяновна,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,РОГАЧЕВА,23,,39,1971-07-02,1992-02-01,2012-03-01,,,,,,4,,,,
1809,119049,123-456-789 00,Шагин,Александр,Сергеевич,1929-04-14,422540,НИЖ.ВЯЗОВЫЕ,КОММУНАЛЬНАЯ,22,,20,1989-04-14,2000-11-01,2020-11-01,,,,2018-05-17,1,2,,,,5
1810,119050,123-456-789 08,Кинишенцева,Нина,Ивановна,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,ВОЛГОГРАДСКАЯ,72,,,1958-06-02,1995-02-01,2015-02-01,,,,2021-05-17,2,5,,,,5
1811,119051,345-543-987 56,Муштаков,Владимир,Александрович,1933-07-23,422540,ВАСИЛЬЕО,СТЕКОЛЬНАЯ,14,,12,1979-06-11,2000-04-01,2020-04-01,,,,2021-05-19,1,4,3,5,7,5
1812,119052,005-865-542 56,Чуклашов,Федор,Григорьевич,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,56,,65/4,1983-06-04,1991-04-01,2006-04-01,,,,1995-08-10,11,2,,,,q
1813,119053,058-897-963 55,Хуснулина,Флюра,Ибрагимовна,1931-03-05,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,57,А,35,1991-03-05,2019-02-01,2019-02-01,,,,1992-02-13,3,2,,3,2,3
1814,119054,031-296-027 26,Садыков,Сулейман,Ситдикович,1985-09-06,422540,Б.ЯКИ,ЦЕНТРАЛЬНАЯ,13,,,1993-04-08,2003-09-06,2018-09-06,,,,2000-11-10,6,2,,,,3
1815,119055,082-766-837 09,Санарова,Татьяна,Алексеевна,1929-07-20,422540,Н.ВЯЗОВЫЕ,ПЕРВОМАЙСКАЯ,56,,11,1989-07-20,1992-07-01,2012-07-01,,,,1995-01-12,3,2,,,,3
1816,119056,234-575-673 87,Лукин,Николай,Никитович,1940-04-24,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,55,,141,2006-05-01,2011-12-19,2021-12-19,,,,2000-03-24,2,2,11,3,,2
1817,119057,031-296-027 26,Суворов,Владимир,Иванович,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,РОГАЧЕВА,21,,68,2002-04-27,2015-04-01,2065-03-03,,,,2021-06-03,1,4,,,,1
1818,119058,234-575-678 87,Алимов,Ильяс,Шефкетович,1965-05-01,422540,Б.КЛЮЧИ,ВОЛОСТНОВА,12,А,,2000-02-01,2015-01-01,2025-01-01,,,,2019-01-09,12,2,12,9,3,2
1819,119059,082-766-837 09,Хайдаров,Фагим,Хайдарович,1935-02-20,422540,ВАСИЛЬЕВО,СОЛНЕЧНАЯ,26,,,1990-02-18,2008-03-01,2028-03-01,,,,,1,2,,,,3
1820,119060,234-575-678 87,Агеева,Галина,Петровна,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,ЧАЙКОВСКОГО,4,,11,1985-06-18,1990-05-31,2010-05-31,,,,1992-06-12,1,2,,,,ап
1821,119061,060-637-874 68,Яруллин,Ринат,Нургалеевич,1965-05-02,422540,ЗЕЛЕНОДОЛЬСК,ЭНГЕЛЬСА,3,,78,2016-10-06,2019-01-01,2039-01-01,,,,2011-12-07,1,4,,,,1
1822,119062,123-692-854 44,Абдуллина,Разия,Ильязовна,2005-06-07,422540,Б.КЛЮЧИ,МИРА,12,,,2020-10-26,2021-08-01,2041-08-01,,,,2015-03-23,2,2,,,,2
1823,119063,234-575-678 87,Колотухин,Юрий,Владимирович,1947-05-12,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,25,,33,2002-05-12,2021-03-01,2041-03-01,,,,,2,3,7,3,,2ё
1824,119064,458-152-256 11,Виноградова,Галина,Михайловна,1994-02-09,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,4,,160,2020-02-04,2021-08-01,2041-08-01,,,,2008-02-18,1,2,,6,,1
1825,119065,123-452-957 99,Мингалеева,Муклима,Хасановна,1972-09-26,422540,ВАСИЛЬЕВО,ЛЕНИНА,41,,1,2014-02-01,2020-02-01,2025-02-01,,,,,1,3,,,,5
1826,119066,234-324-865 44,Исаева,Юлия,Павловна,2021-06-01,422540,УТЯШКИ,ЦЕНТРАЛЬНАЯ,92,,,2021-07-05,2021-10-01,2021-10-25,,,,,1,3,,,,ы
1827,119067,012-584-952 11,Мухамадеева,Хатира,Хасановна,1955-10-27,422540,ВАСИЛЬЕВО,СТАХАНОВСКАЯ,52,,1,2021-06-07,2021-10-20,2021-10-25,,,,,1,3,,15,,q
1828,119068,002-568-897 67,Хайруллина,Фания,Хабибулловна,2021-03-03,422540,Б.ЯКИ,МОЛОДЕЖНАЯ,24,,,2021-09-03,2021-10-01,2021-10-20,,,,2021-02-25,,2,20,13,,
1829,119069,123-456-789 00,Бушмелева,Римма,Николаевна,2021-02-02,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,18,,8,2021-08-16,2021-10-01,2022-03-01,,,,,,3,,13,,
1830,119070,123-456-789 08,Фатхуллин,Абдулла,Шайхуллоич,1924-07-01,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,4,,77,2011-05-17,2019-05-17,2041-05-17,,,,,,2,,,,
1831,119071,345-543-987 56,Вахитов,Эмиль,Равилевич,1960-10-01,422540,нурлаты,совхозная,28,,3,2020-05-17,2021-05-17,2021-05-17,,,,,,3,,,,
1832,119072,005-865-542 56,Осокина,Валентана,Никитична,2000-02-05,422540,Н.ВЯЗОВЫЕ,КУЙБЫШЕВА,59,,,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,,,4,,15,,
1833,119073,058-897-963 55,Заагидуллина,Рузалья,Имамовна,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,15,,130,2021-05-19,2021-05-19,2021-05-19,,,,,,4,,,,
